repeat,fold,model_family,mode,supervision_mode,affinity_weight,target_policy,latent_dim,hidden_dim,num_layers,n_train_graphs,n_val_graphs,n_test_graphs,best_epoch,best_val_recon,best_val_objective,ridge_alpha,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2,train_pearson_r,val_pearson_r,test_pearson_r,test_train_rmse_gap,train_val_rmse_gap,head_train_rmse,head_val_rmse,head_test_rmse,head_train_r2,head_val_r2,head_test_r2,train_summary_json,ridge_summary_json,fold_records_path
1,1,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,215,288,113,1.2669925035432328,1.2669925035432328,0.03,2.604847451203253,2.780120219331761,2.5747510862916796,0.020174072661613085,0.029418619837714766,0.008578025329113559,0.1555508900470754,0.2728350990986909,0.10906979143144407,-0.030096364911573303,0.175272768128508,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_01/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_01/graph_records_fold.pt
1,2,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,215,288,119,1.2899343656939128,1.2899343656939128,100.0,2.704059257193552,2.656570767248068,2.484409374066196,2.4006470832449445e-05,-0.00011984196160486071,-0.015989476152284743,0.10412282866464297,0.2987076352934815,0.011276979307256449,-0.21964988312735567,-0.047488489945483714,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_02/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_02/graph_records_fold.pt
1,3,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,119,1.2720944572378088,1.2720944572378088,0.03,2.6502558297427687,2.257738470755794,2.7360744368058616,0.04144782856534568,-0.0014120072406298423,0.011412001674533157,0.21309371621013046,0.081273483679006,0.11974791086557987,0.08581860706309286,-0.3925173589869746,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_03/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_03/graph_records_fold.pt
1,4,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,120,1.2781017974570945,1.2781017974570945,0.03,2.5512887269091875,2.645722419434345,2.870630912382935,0.026328323725373304,-0.005187837940799245,-0.004294810371989977,0.17665256878988678,0.07921432894233238,0.016232754090767847,0.3193421854737477,0.09443369252515765,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_04/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_04/graph_records_fold.pt
1,5,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,116,1.2714538353460807,1.2714538353460807,0.1,2.6609100874814433,2.624182950489925,2.566186235024049,0.01854635937224869,0.0009408119169331819,-0.001971032147164875,0.16353432887680794,0.03850121022836251,0.03919799338163117,-0.09472385245739412,-0.03672713699151853,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_05/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_01/fold_05/graph_records_fold.pt
2,1,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,215,288,120,1.2572213926980662,1.2572213926980662,0.1,2.6524641605318875,2.659788059930451,2.568559337630959,0.01548432698072244,-0.0001229441169423584,0.01074245089011916,0.14344728388093814,0.047424438296904785,0.13211028710556283,-0.08390482290092871,0.007323899398563594,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_01/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_01/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_01/graph_records_fold.pt
2,2,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,215,288,119,1.2777221995730732,1.2777221995730732,0.03,2.587672736323666,2.6416930996312256,2.7958646619293757,0.013876206741524122,-0.01762059643402547,0.014283904956589821,0.14579890520107408,-0.06230485246395402,0.17852121825512934,0.20819192560570965,0.05402036330755955,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_02/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_02/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_02/graph_records_fold.pt
2,3,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,120,1.2496093732339364,1.2496093732339364,0.1,2.60834185037756,2.801191381347755,2.650204699294623,0.007537992816822658,-0.007538108187377102,0.0032187316995736515,0.11017301292178411,-0.03873927136406839,0.1282644514621924,0.041862848917062934,0.19284953097019475,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_03/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_03/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_03/graph_records_fold.pt
2,4,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,120,0.8255116255195053,0.8255116255195053,0.003,2.579740483823195,2.7751333117163184,2.710564986017159,0.02305789432091465,-0.001316187252554446,-0.008858678776833662,0.15815174268194623,0.03352492236708907,-0.008628101916901266,0.1308245021939638,0.1953928278931234,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_04/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_04/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_04/graph_records_fold.pt
2,5,vae_ridge,S,unsupervised,0.0,shared_static,16,128,3,934,216,287,120,1.2725845177968342,1.2725845177968342,0.03,2.697694350736094,2.5346417874455853,2.4970453609728804,0.024145431623481706,-0.031051794236076402,-0.014114005280615682,0.16364370731247574,0.0021719901846174814,0.048206256360819925,-0.20064898976321377,-0.16305256329050888,,,,,,,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_05/train_summary_S.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_05/latent_ridge_summary.json,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_unsup_shared_static_z16/repeat_02/fold_05/graph_records_fold.pt
