tag,model_family,mode,supervision_mode,target_policy,latent_dim,hidden_dim,num_layers,n_complexes,n_total_fits,val_fraction_of_trainval,records_path,summary_source,train_rmse_mean,train_rmse_std,train_rmse_min,train_rmse_max,val_rmse_mean,val_rmse_std,val_rmse_min,val_rmse_max,test_rmse_mean,test_rmse_std,test_rmse_min,test_rmse_max,train_r2_mean,train_r2_std,train_r2_min,train_r2_max,val_r2_mean,val_r2_std,val_r2_min,val_r2_max,test_r2_mean,test_r2_std,test_r2_min,test_r2_max,train_pearson_r_mean,train_pearson_r_std,train_pearson_r_min,train_pearson_r_max,val_pearson_r_mean,val_pearson_r_std,val_pearson_r_min,val_pearson_r_max,test_pearson_r_mean,test_pearson_r_std,test_pearson_r_min,test_pearson_r_max,test_train_rmse_gap_mean,test_train_rmse_gap_std,test_train_rmse_gap_min,test_train_rmse_gap_max,train_val_rmse_gap_mean,train_val_rmse_gap_std,train_val_rmse_gap_min,train_val_rmse_gap_max
full_SD_semi_sd_dynamic_all_z32,vae_ridge,SD,semi_supervised,sd_dynamic_all,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_semi_sd_dynamic_all_z32/resample_summary.json,1.4587145847212426,0.1482041218640288,1.2717941466040852,1.672680579937948,2.4300804780390943,0.1730137884925893,2.156534501984359,2.7140574280738523,2.473986841361742,0.10669267217644468,2.382558716137977,2.686496078906257,0.6941735227335929,0.06812491620865019,0.5918583643822497,0.7831131315078408,0.14643424233152685,0.07448067668188424,0.04227328559928778,0.2557661012696625,0.12313493945781775,0.06422394676082144,0.017686196540869115,0.24593922430605453,0.8324356113738114,0.041200760733606144,0.7698653276863378,0.8850363671060811,0.4640809115693914,0.0584289524718022,0.36988525667219263,0.5408007849151218,0.45080795896473286,0.031178507160585414,0.39814116110105224,0.5019166960778669,1.0152722566405,0.18574748419997303,0.7763898508708209,1.2843014765936556,0.971365893317852,0.23157195962768362,0.7348220183537246,1.4079815092096424
full_SD_semi_sd_dynamic_all_z8,vae_ridge,SD,semi_supervised,sd_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_semi_sd_dynamic_all_z8/resample_summary.json,1.5587901832895974,0.28842586864030034,1.0316662992776342,1.8894540683158518,2.4308337962338076,0.1630770194763265,2.195298083065077,2.6763405021594258,2.5168364571941924,0.11631659317939444,2.3549786478560555,2.7471442553035144,0.6430277557893749,0.12746777702516307,0.4833064503804657,0.8524674399869847,0.14618323129347513,0.0655980797303039,0.05321248072893103,0.24787594790568346,0.09197563079095045,0.07966443231147512,-0.08262139971162541,0.17222225202314878,0.7984671568353175,0.07944152056097697,0.6953251857421209,0.9233125296936934,0.4579938229358821,0.04403934920959699,0.374954013079268,0.5167285469571792,0.42015257809828715,0.030531693202087186,0.3662373174795114,0.4675698727216419,0.9580462739045952,0.3021551681596597,0.46552457954020365,1.3846104683801168,0.8720436129442101,0.38163564426149893,0.372255696846155,1.475095907888977
full_SD_semi_sd_static_plus_dynamic_all_z8,vae_ridge,SD,semi_supervised,sd_static_plus_dynamic_all,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_semi_sd_static_plus_dynamic_all_z8/resample_summary.json,1.7458582973679289,0.20456899883029445,1.4436054024249085,2.0742377964464547,2.491283669264337,0.1586004677280718,2.2090250796338515,2.736180137685029,2.527718348390672,0.11676904480940488,2.4032510176595254,2.735443590713125,0.5612430565716146,0.1069284592079067,0.3859586479791094,0.714993895518653,0.1010029345066074,0.09351516806676574,-0.0833549068302879,0.2221443744482755,0.08182047544560081,0.1057015113869086,-0.12198149398798286,0.21514888459393988,0.746047977348864,0.07328987798694667,0.6212847477151476,0.8456640757725028,0.41062638917764166,0.07262180652094437,0.3034296998759394,0.5296546113001112,0.40916122691499596,0.052283909102368964,0.30791966583820085,0.47248233777365056,0.7818600510227436,0.2548428923020062,0.3636509439340636,1.1470623297336051,0.7454253718964087,0.24956471126202145,0.27405698701519254,1.0496658205250455
full_SD_semi_sd_dynamic_all_z16,vae_ridge,SD,semi_supervised,sd_dynamic_all,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_SD_semi_sd_dynamic_all_z16/resample_summary.json,1.49145556793563,0.17620585524542504,1.206133895375509,1.8688128214382425,2.438470250031256,0.12508128900290127,2.259070388777234,2.6326088764140616,2.5542707452715114,0.14859954929480754,2.3920057607337735,2.8449337709399076,0.6804559493622936,0.07489105141855354,0.5233805420582955,0.7964295999883032,0.1398385830422687,0.06034123249922108,-0.002593890920787656,0.2123474139467214,0.06289166396727072,0.11210439281287722,-0.14864373944006393,0.22451187486275126,0.8239219528933616,0.04624932617364723,0.7235495043475539,0.8924886791387943,0.4532828366303791,0.037943750077251495,0.3903841839860967,0.49520459446733267,0.3953994024961317,0.06889035448987668,0.25702595377350634,0.49171607962492564,1.0628151773358812,0.17388759752337676,0.8259052047186659,1.3394482418175742,0.9470146820956252,0.2373743987764225,0.3902575673389914,1.2146920142513602
iface_base_S,supervised_baseline,S,supervised,,,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_base_S/resample_summary.json,1.769282299228821,0.39950070897526224,0.9003833313977981,2.1839412467060093,2.4863771959732963,0.15866832485683252,2.2334815749927825,2.7868746551544312,2.578236703098974,0.11196171943993274,2.359350847362589,2.71789983386293,0.5372420769141322,0.17597186468913892,0.3112426613775623,0.8865567975263449,0.10604558965634361,0.07428495360630764,-0.022565860934452786,0.199406519095763,0.04704123012299587,0.08199474413470673,-0.10763599646455058,0.1531039807490785,0.737896021311381,0.11808778468943387,0.5675020267958183,0.9501799228530473,0.3864844267089582,0.06370984878922488,0.2500850532459277,0.4832114237497719,0.34505767671699317,0.05724292968473338,0.22298960729401088,0.4168581703591789,0.8089544038701533,0.4737288780405361,0.2988529584152886,1.8175165024651316,0.7170948967444748,0.4764392533893604,0.1226138887484538,1.6396583640927638
iface_base_SD,supervised_baseline,SD,supervised,,,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_base_SD/resample_summary.json,1.8874730664698665,0.22768217490074905,1.3593753845120633,2.1001266996165207,2.5445063421859118,0.16500020607348662,2.286917879816808,2.8162845602297555,2.5828878491415574,0.1366905117730208,2.354174538087578,2.8466454440928968,0.4865635670050339,0.117394726049762,0.35660769303550033,0.7414155600029524,0.06437735517571694,0.06927438637726653,-0.027464127212892153,0.15601615522490653,0.0462806107143512,0.04892436297763045,-0.02184803581088568,0.11552464243635141,0.7037390184989649,0.08121412620025502,0.6044874531879576,0.8702112309506276,0.34675556069188257,0.07298912684340127,0.23732972850514328,0.4436904642780909,0.3347279500734108,0.03778727657659712,0.25753268405124446,0.37327696864820853,0.6954147826716917,0.2497266838362118,0.43164046501041553,1.228697704984523,0.6570332757160458,0.24020048749417086,0.2611245668684914,1.0899789950871848
full_S_unsup_shared_static_z32,vae_ridge,S,unsupervised,shared_static,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_S_unsup_shared_static_z32/resample_summary.json,2.5288899042054007,0.07032180121341879,2.419997420546952,2.6584986087989333,2.580548659893268,0.1697289189530745,2.1852774644120236,2.7546006646509444,2.5905660695669304,0.12451661866437225,2.431874844247207,2.8292404585800868,0.0926685714707327,0.03307773830347299,0.05229648942785359,0.1568779391412335,0.03959582063394301,0.04171241924427789,-0.040985903517495315,0.11303444019902398,0.04014740320012444,0.050104323493684835,-0.04280498861201942,0.10197766891108051,0.31135219592422436,0.04893424478148799,0.2381154417080297,0.39977406003531585,0.21426970383217356,0.07566499931293774,0.10162965583185807,0.33807179535802895,0.22706879262240626,0.084665653393741,0.08347509766673139,0.3531673067388651,0.061676165361529825,0.16363328331986393,-0.1419390314504514,0.3431516731169322,0.05165875568786675,0.20974344384987872,-0.38595937650387313,0.2750895435637615
iface_S_semi_shared_static_z8,vae_ridge,S,semi_supervised,shared_static,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_semi_shared_static_z8/resample_summary.json,1.8022738176638726,0.36302762684473294,0.8999244396260299,2.2010641974197807,2.5773311582709195,0.17744885641752456,2.2693142840954956,2.8125474743045116,2.6041235146980966,0.10188256123657398,2.461274984433041,2.7691584304240076,0.523661613970366,0.15793496898500092,0.33744401094564613,0.8811145017494462,0.0397407628208602,0.08204455325160874,-0.03641128287386519,0.18624912216405798,0.02820464514704111,0.07183422514354225,-0.0764161298901671,0.12823077488592194,0.7168983174106487,0.1050340164675471,0.5815305729373552,0.9386993528775356,0.3437164285997715,0.06400423015039303,0.2751642101713931,0.4564286155130822,0.3402491140634332,0.06112666976017669,0.2355019657724656,0.40750745128191374,0.8018496970342242,0.4083916326879349,0.3561591035349889,1.7720083187493323,0.7750573406070468,0.4401889590784555,0.3832857571398103,1.9126230346784818
full_S_unsup_shared_static_z16,vae_ridge,S,unsupervised,shared_static,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_S_unsup_shared_static_z16/resample_summary.json,2.5858195702414517,0.05520391522071966,2.5078735570770214,2.660959447452074,2.597317293801887,0.17506500901874186,2.2170411898871496,2.8252165889062524,2.605247027206574,0.140311929414222,2.460774478452822,2.9068099250164536,0.05158958284301789,0.012922825179271508,0.0267078313880158,0.0695310228090189,0.027794426210834656,0.02370502569473895,-0.0023243895116369373,0.074181559433111,0.030303108099877983,0.03513085425410614,-0.0297689028567083,0.09350238888005458,0.23666581109961218,0.030062294234561984,0.17083633570688275,0.2730742030731355,0.17614665220789955,0.07753321233014802,0.05505571620744462,0.34276037975956936,0.1910338233389287,0.08453347567325876,0.02794693636529223,0.3221849044424956,0.019427456965122315,0.17854277986999414,-0.2001849689992521,0.3989363679394322,0.011497723560435524,0.21318003281325174,-0.4368786624296148,0.22906859742945507
full_S_unsup_shared_static_z8,vae_ridge,S,unsupervised,shared_static,8,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_full.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/full_S_unsup_shared_static_z8/resample_summary.json,2.605344413047189,0.06202034328326007,2.5085863851178223,2.6912619394906656,2.599702822862528,0.17718698541834452,2.242934266575623,2.822857344260668,2.6069249195580593,0.11501902683550908,2.4718484618566863,2.7699035838067765,0.037219824372179765,0.01901712746158526,0.01155593649329334,0.06656809388348317,0.02583378946284536,0.032159756684740345,-0.007109276045660806,0.08754550153225149,0.028643891453153193,0.021488738547446453,-0.006356614261446625,0.06494790327145405,0.19780970957286254,0.041936279037191895,0.13027250728509923,0.2590999066924659,0.17871293498329746,0.10459641820650097,0.0693645119686611,0.33927669899324514,0.19836109961410486,0.0549054673521755,0.09843883783723954,0.2830203168869939,0.001580506510870272,0.15653807519317406,-0.2145559781198645,0.2613171986889542,-0.0056415901846607495,0.2160743800095338,-0.4483276729150427,0.24309661592325948
iface_S_semi_shared_static_z32,vae_ridge,S,semi_supervised,shared_static,32,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_semi_shared_static_z32/resample_summary.json,1.8759448125708276,0.16643305202435033,1.5677175400666687,2.103217619066911,2.5534211713426336,0.14883063044509134,2.26041901605802,2.7294297815707638,2.611313579422482,0.052426378364742114,2.48251051948303,2.6572718084217235,0.4977361972498837,0.08459698278130716,0.3464399443017182,0.6450885809226028,0.05763492499632329,0.06405333781157974,-0.0531813947951143,0.15274550725005465,0.020669468462196406,0.08860962621965186,-0.15398093653945777,0.1673024287653313,0.7036974294069975,0.06040955135865678,0.5896421816356361,0.803367499712714,0.35318588795892025,0.04765438228763542,0.2827597124093063,0.44017854893880903,0.336356192002164,0.05341875293219785,0.23840147371466253,0.41119921737901366,0.7353687668516548,0.1938994310939632,0.37929290041611896,1.0704765397366733,0.6774763587718065,0.27549953342586886,0.2664263460200389,1.0297763747165063
iface_S_semi_shared_static_z16,vae_ridge,S,semi_supervised,shared_static,16,128,3,1437,10,0.1875,src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_views_force_mdiface_v3/md_closest_pair_patch/graph_records_interface.pt,graphvae_resample_matrix_v1_summaries/src/bridging/generatedData/graphvae/PPB_Affinity_broad_pairuniq_train80_test20_resample_matrix_v1/iface_S_semi_shared_static_z16/resample_summary.json,1.8619218798969293,0.22118928229056087,1.3721864976059062,2.0896615287223734,2.629581815872197,0.14706306451159334,2.3400845325287234,2.7946666945863243,2.6180227237926195,0.06869014459955108,2.5183300289513757,2.711137612273776,0.5012395144064323,0.1145029332093786,0.35692054955175734,0.7280991150642924,0.001631337669734134,0.04094721765542874,-0.07579276706047655,0.047582844228089116,0.01663880396966271,0.07817987162640047,-0.12550055363547985,0.1669659485319792,0.7043167406532234,0.07891164064440113,0.5983403646492731,0.8533304719323003,0.30983409118212746,0.04422633897112564,0.25333856824034273,0.3949283840477876,0.3316244921203778,0.05270237601973798,0.24094315350802104,0.41761748892590467,0.7561008438956903,0.21242579351674706,0.48259437429296304,1.1945951258340741,0.7676599359752676,0.2941120310789781,0.4004613301308211,1.4196545136907168
