tag,model_family,family,subgroup,n_rows_pooled_test,n_complexes,pooled_test_rmse,pooled_test_mae,pooled_test_r,pooled_test_r2,mean_outer_test_rmse,std_outer_test_rmse,mean_outer_test_mae,std_outer_test_mae,mean_outer_test_r,std_outer_test_r,mean_outer_test_r2,std_outer_test_r2
full_SD_unsup_shared_static_z8,vae_ridge,full vae unsup SD,antibody_antigen,732,366,2.3278849232885346,1.8903811371523578,0.05763117560510413,-0.2893576507696469,2.3257014545518313,0.11516431815167848,1.8913401692010403,0.09044953321834595,0.03174956096044355,0.09510865317492498,-0.32317793263500416,0.13950188462810018
full_SD_unsup_shared_static_z8,vae_ridge,full vae unsup SD,other,1932,966,2.68752237175416,2.118020795317351,0.10578035901364177,0.0074284019377065524,2.6851523221075713,0.20432085820371365,2.1214978711769783,0.14712312669080355,0.10857470491255972,0.06987880983692293,-0.0006860462723795923,0.02321890691301301
full_SD_unsup_shared_static_z8,vae_ridge,full vae unsup SD,tcr_pmhc,210,105,3.114174028525959,2.8069286879843927,0.10455753646761033,-2.195784020375789,3.1249135281047216,0.35513644760124513,2.842698604603407,0.36423457483637517,0.10023184312290918,0.314541520876856,-2.981654252226283,1.5899533372229218
full_S_semi_shared_static_z16,vae_ridge,full vae semi S,antibody_antigen,732,366,2.073201360947733,1.637963196661125,0.27468209392698195,-0.0226649156608818,2.062568635812417,0.20044965530129716,1.6387682809599624,0.16007816700418395,0.2810558873197951,0.13948256711035886,-0.037494734008087574,0.14666020085410902
full_S_semi_shared_static_z16,vae_ridge,full vae semi S,other,1932,966,2.6256830734510066,2.042652384976842,0.3594876086781776,0.052580592984737606,2.6219739128450756,0.16454978489494435,2.0440523305066196,0.11883151721072585,0.36024207170725975,0.10420214373359263,0.03648261962126178,0.13226967176125837
full_S_semi_shared_static_z16,vae_ridge,full vae semi S,tcr_pmhc,210,105,1.813194215154158,1.4399320287932365,0.41560740996405604,-0.08337875172822806,1.7820759201599188,0.3443224707994597,1.4365427622701588,0.2825767348869769,0.3961391415701322,0.22534963627230659,-0.2324101586374861,0.48111345272342687
full_S_semi_shared_static_z32,vae_ridge,full vae semi S,antibody_antigen,732,366,2.1337981036612237,1.682301867594058,0.19267473846381614,-0.08332068605881937,2.1140689694118775,0.2737666493178335,1.6802718736612525,0.22290496972883142,0.2146216265279878,0.1554543129182587,-0.08772818000520445,0.18671160501493148
full_S_semi_shared_static_z32,vae_ridge,full vae semi S,other,1932,966,2.5842140418682114,1.9938837812800336,0.3940343033557529,0.08227062788543094,2.5802994500640404,0.18050178911803963,1.996367661669423,0.1605580476258021,0.39755974328086824,0.073885699230924,0.06965379450320244,0.11052058442574268
full_S_semi_shared_static_z32,vae_ridge,full vae semi S,tcr_pmhc,210,105,1.8787114470422053,1.4948653168739614,0.4061572024180217,-0.16308599686642777,1.8257490436331385,0.2753756376707848,1.465201392292408,0.22806949630627366,0.36064366329184944,0.19473340910454054,-0.3149913668563783,0.4766254050963201
full_S_semi_shared_static_z8,vae_ridge,full vae semi S,antibody_antigen,732,366,2.12134495201869,1.6862870178028915,0.21542722662390215,-0.07071275491240692,2.1146841852813005,0.22331290555016003,1.6927525178502758,0.2046349469315835,0.22169623885680473,0.12201997858291168,-0.08347570272315166,0.09064446548638769
full_S_semi_shared_static_z8,vae_ridge,full vae semi S,other,1932,966,2.6197400206301538,2.031680092155102,0.36809191234237326,0.05686457640970011,2.616649473672728,0.1704165918740632,2.0339089379369284,0.12790203966140387,0.3723488311017345,0.07989474201326104,0.04292241211933763,0.10834102547939414
full_S_semi_shared_static_z8,vae_ridge,full vae semi S,tcr_pmhc,210,105,1.6778650645090816,1.302132403761523,0.4901055840622107,0.07230390828450328,1.6525033730069427,0.2523351268651305,1.2899784994207482,0.17281362107916315,0.4243986575436459,0.2695468804003813,-0.1314083740631909,0.5619227301388884
full_S_unsup_shared_static_z16,vae_ridge,full vae unsup S,antibody_antigen,732,366,2.2662956492428474,1.8330067745531677,0.11265955372647322,-0.22203463960260295,2.264356692729845,0.14557338238030032,1.8358025816661787,0.1133272408669112,0.16327547416364455,0.1434585679682978,-0.25098298094458454,0.11722717616922705
full_S_unsup_shared_static_z16,vae_ridge,full vae unsup S,other,1932,966,2.6716742127187096,2.1050598932722995,0.1457428739251085,0.019100157301718435,2.6680545029658846,0.2106547701815667,2.1081385076032357,0.14100095100623003,0.16122844784549217,0.09685891524644012,0.011962316161160757,0.03812312022605571
full_S_unsup_shared_static_z16,vae_ridge,full vae unsup S,tcr_pmhc,210,105,3.0914714522781273,2.789285397083112,0.10517042688183267,-2.1493588219926947,3.1102553375670325,0.3465969932233944,2.832665298524279,0.3705743229143058,0.11089317232969834,0.22769728361328634,-2.9557147544503892,1.6126334493418606
full_S_unsup_shared_static_z32,vae_ridge,full vae unsup S,antibody_antigen,732,366,2.173393858074475,1.740532836280111,0.1318607300494034,-0.12389892882839604,2.1688425970095575,0.18521540394045843,1.743935051253139,0.15954983116590668,0.1544202474775572,0.11778648506574449,-0.14501573022230796,0.11456239309605334
full_S_unsup_shared_static_z32,vae_ridge,full vae unsup S,other,1932,966,2.6867963371709895,2.1057717005677627,0.15587564870574258,0.007964616239294342,2.6849197527469566,0.1907127655573029,2.108891347242074,0.13750968107131845,0.16541193904668566,0.07796936275237389,-0.002453854638671482,0.058923428695130876
full_S_unsup_shared_static_z32,vae_ridge,full vae unsup S,tcr_pmhc,210,105,3.025897408703323,2.6917519169471786,0.05137064102585592,-2.017171958775234,3.0073972974729744,0.5531921839012657,2.7235341996147633,0.5769833440599841,0.0700575652136726,0.354657934620758,-2.7476735457781096,1.5549790748463446
full_S_unsup_shared_static_z8,vae_ridge,full vae unsup S,antibody_antigen,732,366,2.286159298449302,1.850108839058063,0.07575651174328611,-0.24355031977726838,2.2827872653574888,0.13830474551642483,1.8515761701807762,0.10624213108061398,0.0652130655983574,0.19766851755847498,-0.2737604645822545,0.14169243166024395
full_S_unsup_shared_static_z8,vae_ridge,full vae unsup S,other,1932,966,2.656465869062626,2.094875320056128,0.1756047955237526,0.030235798254067747,2.6546993177302385,0.19288896071930361,2.0985135459447513,0.14668274886772312,0.19284931686709667,0.07128864229049468,0.021375859898446946,0.02650256487770667
full_S_unsup_shared_static_z8,vae_ridge,full vae unsup S,tcr_pmhc,210,105,3.1668858343974815,2.8735268463675214,0.08221605484080795,-2.304885965023777,3.18250495346359,0.2631760916656058,2.9035737628902543,0.3164836662257583,0.09660262163918817,0.21757387374978973,-3.131627176499984,1.6090234478181356
full_base_S,supervised_baseline,full baseline,antibody_antigen,732,366,2.0483536225205192,1.6309861902330742,0.2920125289204329,0.0017018760498115348,2.040861829773017,0.23013383160956535,1.6375856918008918,0.20216412702036565,0.3251251976939291,0.0998911793126705,-0.008429741503427023,0.08735938697852318
full_base_S,supervised_baseline,full baseline,other,1932,966,2.5010109725504446,1.9376029948516909,0.4296612902167029,0.14041493368957203,2.498344148804771,0.13186030852743108,1.937950519994806,0.11147593830326559,0.43523635791669185,0.08265478049113013,0.12446938306069419,0.11837101686712763
full_base_S,supervised_baseline,full baseline,tcr_pmhc,210,105,1.663413652526301,1.3166405132838659,0.4663606672427,0.08821553751628441,1.6465339976565758,0.27932628477499427,1.3155190536883876,0.1762578521588168,0.43679535934923386,0.21676161694261173,-0.030171770290330902,0.2728284464205204
